WP_008763953.1,-,0038400,88946,1.1e-10,39.3,2.4,1.4e-10,39.0,1.1,1.7,2,0,0,2,2,1,1,RNA polymerase sigma-70 factor [Bacteroides thetaiotaomicron]
WP_008760068.1,-,0038400,88946,1.7e-10,38.8,0.1,3.3e-10,37.8,0.1,1.4,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma-70 factor [Bacteroides]
WP_008761425.1,-,0038400,88946,3.7e-10,37.7,0.5,6e-10,37.0,0.5,1.4,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma-70 factor [Bacteroides]
WP_005681497.1,-,0038400,88946,4.3e-10,37.5,0.5,1.4e-09,35.9,0.0,2.0,3,0,0,3,3,1,1,MULTISPECIES: RNA polymerase sigma-70 factor [Bacteroides]
WP_011109391.1,-,0038400,88946,1.1e-09,36.2,0.1,2.4e-09,35.1,0.0,1.6,2,0,0,2,2,1,1,MULTISPECIES: RNA polymerase sigma-70 factor [Bacteroides]
WP_008762686.1,-,0038400,88946,3.6e-06,25.1,0.1,6.5e-06,24.3,0.1,1.4,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma-70 factor [Bacteroides]
WP_032841206.1,-,0038400,88946,8.6e-06,23.9,0.0,1.7e-05,23.0,0.0,1.5,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma-70 factor [Bacteroides]
WP_025307296.1,-,0038400,88946,8.3e-23,76.8,0.1,1.6e-22,75.9,0.1,1.5,1,0,0,1,1,1,1,sigma-70 family RNA polymerase sigma factor [Bdellovibrio bacteriovorus]
WP_025307382.1,-,0038400,88946,1.5e-17,60.3,0.1,2.2e-17,59.7,0.1,1.3,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bdellovibrio bacteriovorus]
WP_155250046.1,-,0038400,88946,6.8e-15,51.8,0.1,1.3e-14,51.0,0.1,1.4,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bdellovibrio bacteriovorus]
WP_032506877.1,-,0038400,88946,6.8e-18,61.7,0.2,1.4e-17,60.8,0.0,1.6,2,0,0,2,2,2,1,RNA polymerase sigma factor [Clostridioides difficile]
WP_003436663.1,-,0038400,88946,7.8e-14,48.9,0.1,1.5e-13,48.0,0.1,1.5,1,0,0,1,1,1,1,MULTISPECIES: sigma-70 family RNA polymerase sigma factor [Clostridiales]
WP_003439159.1,-,0038400,88946,2.7e-13,47.2,0.0,4.8e-13,46.4,0.0,1.4,1,0,0,1,1,1,1,MULTISPECIES: sigma-70 family RNA polymerase sigma factor [Clostridiales]
WP_009892548.1,-,0038400,88946,2.9e-06,25.0,0.0,5.6e-06,24.1,0.0,1.5,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sporulation sigma factor SigH [Clostridiales]
WP_014318785.1,-,0038400,88946,9.1e-21,70.1,0.2,3.4e-20,68.2,0.1,1.9,2,0,0,2,2,2,1,sigma-70 family RNA polymerase sigma factor [Corynebacterium diphtheriae]
WP_021334972.1,-,0038400,88946,6.3e-20,67.4,0.0,1.1e-19,66.7,0.0,1.4,1,0,0,1,1,1,1,RNA polymerase sigma factor SigE [Corynebacterium diphtheriae]
WP_014301156.1,-,0038400,88946,4.8e-18,61.5,0.3,8.8e-18,60.6,0.3,1.4,1,0,0,1,1,1,1,sigma-70 family RNA polymerase sigma factor [Corynebacterium diphtheriae]
WP_014311116.1,-,0038400,88946,7e-17,57.8,2.3,7.1e-17,57.8,1.1,1.6,2,0,0,2,2,2,1,sigma-70 family RNA polymerase sigma factor [Corynebacterium diphtheriae]
WP_041740603.1,-,0038400,88946,3.7e-14,49.2,0.7,6.2e-14,48.5,0.7,1.4,1,0,0,1,1,1,1,RNA polymerase sigma factor [Corynebacterium diphtheriae]
WP_014308159.1,-,0038400,88946,2.3e-12,43.6,0.8,5.2e-12,42.4,0.8,1.6,1,0,0,1,1,1,1,sigma-70 family RNA polymerase sigma factor [Corynebacterium diphtheriae]
WP_014306532.1,-,0038400,88946,1.1e-10,38.2,0.0,1.9e-10,37.5,0.0,1.4,1,0,0,1,1,1,1,sigma-70 family RNA polymerase sigma factor [Corynebacterium diphtheriae]
WP_027480180.1,-,0038400,88946,9e-21,70.5,2.0,2.7e-20,69.0,0.4,2.2,2,0,0,2,2,2,1,RNA polymerase sigma factor [Deinococcus radiodurans]
NP_417068.1,-,0038400,88946,6e-19,65.2,0.1,1.3e-18,64.2,0.1,1.5,1,0,0,1,1,1,1,RNA polymerase sigma E factor [Escherichia coli str. K-12 substr. MG1655]
NP_418713.1,-,0038400,88946,6.7e-14,49.3,0.1,9.9e-14,48.8,0.1,1.3,1,0,0,1,1,1,1,RNA polymerase sigma factor FecI [Escherichia coli str. K-12 substr. MG1655]
NP_463952.1,-,0038400,88946,2.1e-19,66.1,0.1,4.1e-19,65.2,0.1,1.4,1,0,0,1,1,1,1,RNA polymerase factor sigma C [Listeria monocytogenes EGD-e]
NP_463774.1,-,0038400,88946,2.4e-08,31.3,0.0,4.4e-08,30.4,0.0,1.5,1,0,0,1,1,1,1,RNA polymerase factor sigma-70 [Listeria monocytogenes EGD-e]
NP_214696.1,-,0038400,88946,1.9e-20,69.9,0.1,5.5e-20,68.4,0.1,1.8,1,0,0,1,1,1,1,ECF RNA polymerase sigma factor SigG [Mycobacterium tuberculosis H37Rv]
NP_215737.1,-,0038400,88946,5.5e-20,68.4,0.3,9.6e-20,67.6,0.3,1.4,1,0,0,1,1,1,1,ECF RNA polymerase sigma factor SigE [Mycobacterium tuberculosis H37Rv]
NP_215249.1,-,0038400,88946,3.8e-19,65.8,4.2,8.7e-19,64.6,1.8,2.1,2,0,0,2,2,2,1,ECF RNA polymerase sigma factor SigL [Mycobacterium tuberculosis H37Rv]
NP_218428.1,-,0038400,88946,3.8e-19,65.8,2.0,6.3e-19,65.1,2.0,1.4,1,0,0,1,1,1,1,ECF RNA polymerase sigma factor SigM [Mycobacterium tuberculosis H37Rv]
NP_217739.1,-,0038400,88946,4e-19,65.7,0.1,9.1e-19,64.6,0.1,1.6,1,0,0,1,1,1,1,ECF RNA polymerase sigma factor SigH [Mycobacterium tuberculosis H37Rv]
NP_216585.1,-,0038400,88946,2.5e-15,53.7,0.2,4.6e-15,52.9,0.2,1.5,1,0,0,1,1,1,1,ECF RNA polymerase sigma factor SigC [Mycobacterium tuberculosis H37Rv]
NP_214959.1,-,0038400,88946,2.6e-15,53.6,1.3,3.6e-15,53.2,0.3,1.8,2,0,0,2,2,2,1,ECF RNA polymerase sigma factor SigK [Mycobacterium tuberculosis H37Rv]
NP_215705.1,-,0038400,88946,1.4e-12,45.0,0.1,3.2e-12,43.9,0.1,1.6,1,0,0,1,1,1,1,ECF RNA polymerase sigma factor SigI [Mycobacterium tuberculosis H37Rv]
NP_217845.1,-,0038400,88946,5.1e-12,43.3,0.2,1.9e-11,41.5,0.2,2.0,2,0,0,2,2,2,1,ECF RNA polymerase sigma factor SigJ [Mycobacterium tuberculosis H37Rv]
NP_217931.1,-,0038400,88946,1.5e-11,41.8,0.1,2.5e-11,41.1,0.1,1.4,1,0,0,1,1,1,1,ECF RNA polymerase sigma factor SigD [Mycobacterium tuberculosis H37Rv]
WP_011554720.1,-,0038400,88946,4.7e-23,78.9,0.4,8e-23,78.2,0.4,1.4,1,0,0,1,1,1,1,MULTISPECIES: sigma-70 family RNA polymerase sigma factor [Myxococcus]
WP_026113989.1,-,0038400,88946,1.8e-22,77.1,0.7,4.1e-22,75.9,0.3,1.8,2,0,0,2,2,2,1,MULTISPECIES: RNA polymerase sigma factor [Myxococcus]
WP_026114044.1,-,0038400,88946,3.7e-22,76.1,0.1,6.4e-22,75.3,0.1,1.4,1,0,0,1,1,1,1,MULTISPECIES: sigma-70 family RNA polymerase sigma factor [Myxococcus]
WP_026113852.1,-,0038400,88946,1.6e-20,70.9,0.4,2.8e-20,70.1,0.4,1.4,1,0,0,1,1,1,1,MULTISPECIES: sigma-70 family RNA polymerase sigma factor [Myxococcus]
WP_011554150.1,-,0038400,88946,3.3e-20,69.9,0.8,6e-20,69.1,0.3,1.7,2,0,0,2,2,1,1,MULTISPECIES: sigma-70 family RNA polymerase sigma factor [Myxococcus]
WP_020478333.1,-,0038400,88946,1.1e-19,68.3,0.2,2.1e-19,67.4,0.2,1.5,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma factor [Myxococcus]
WP_011553969.1,-,0038400,88946,1.7e-19,67.7,0.5,3.3e-19,66.8,0.5,1.5,1,0,0,1,1,1,1,MULTISPECIES: sigma-70 family RNA polymerase sigma factor [Myxococcus]
WP_171452326.1,-,0038400,88946,2.1e-19,67.4,0.0,6.2e-19,65.9,0.0,1.8,1,0,0,1,1,1,1,MULTISPECIES: sigma-70 family RNA polymerase sigma factor [Myxococcus]
WP_011552571.1,-,0038400,88946,6.1e-19,65.9,0.2,1.2e-18,65.0,0.2,1.5,1,0,0,1,1,1,1,MULTISPECIES: sigma-70 family RNA polymerase sigma factor [Myxococcus]
WP_011554312.1,-,0038400,88946,1.6e-17,61.4,1.0,1.3e-16,58.5,0.2,2.5,2,0,0,2,2,2,1,MULTISPECIES: sigma-70 family RNA polymerase sigma factor [Myxococcus]
WP_020478532.1,-,0038400,88946,4.5e-17,60.0,0.4,8.9e-17,59.1,0.4,1.5,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma factor [Myxococcus]
WP_011552470.1,-,0038400,88946,1.4e-16,58.5,0.8,2.2e-16,57.9,0.2,1.7,2,0,0,2,2,1,1,MULTISPECIES: sigma-70 family RNA polymerase sigma factor [Myxococcus]
WP_011551772.1,-,0038400,88946,4.7e-16,56.8,0.2,1e-15,55.7,0.2,1.5,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma factor [Myxococcus]
WP_011557245.1,-,0038400,88946,7.3e-16,56.2,1.3,1.3e-15,55.4,1.3,1.4,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma factor [Myxococcus]
WP_011550349.1,-,0038400,88946,1.2e-15,55.6,0.2,2.5e-15,54.5,0.2,1.6,1,0,0,1,1,1,1,MULTISPECIES: sigma-70 family RNA polymerase sigma factor [Myxococcus]
WP_011553704.1,-,0038400,88946,1.4e-15,55.3,0.1,2.2e-15,54.7,0.1,1.3,1,0,0,1,1,1,1,MULTISPECIES: sigma-70 family RNA polymerase sigma factor [Myxococcus]
WP_011557133.1,-,0038400,88946,5.9e-15,53.4,1.5,8.4e-15,52.9,0.5,1.7,2,0,0,2,2,2,1,MULTISPECIES: sigma-70 family RNA polymerase sigma factor [Myxococcus]
WP_011553459.1,-,0038400,88946,1.4e-14,52.1,0.1,2.7e-14,51.3,0.1,1.4,1,0,0,1,1,1,1,MULTISPECIES: sigma-70 family RNA polymerase sigma factor [Myxococcus]
WP_026114018.1,-,0038400,88946,2.5e-14,51.4,0.3,5.5e-14,50.3,0.0,1.7,2,0,0,2,2,1,1,MULTISPECIES: sigma-70 family RNA polymerase sigma factor [Myxococcus]
WP_011554319.1,-,0038400,88946,3.2e-14,51.1,0.3,5.9e-14,50.2,0.3,1.4,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma factor [Myxococcus]
WP_020478156.1,-,0038400,88946,4.5e-13,47.4,1.8,8e-13,46.6,0.4,2.0,2,1,0,2,2,2,1,MULTISPECIES: RNA polymerase sigma factor [Myxococcus]
WP_020477814.1,-,0038400,88946,4.9e-13,47.3,0.2,1.2e-12,46.1,0.2,1.7,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma factor [Myxococcus]
WP_011555683.1,-,0038400,88946,1.8e-12,45.6,0.1,4.1e-12,44.4,0.1,1.7,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma factor [Myxococcus]
WP_011555464.1,-,0038400,88946,5.6e-12,44.0,1.0,1.4e-11,42.8,0.1,1.9,2,0,0,2,2,2,1,MULTISPECIES: RNA polymerase sigma factor [Myxococcus]
WP_011550811.1,-,0038400,88946,7.4e-12,43.6,0.1,3e-11,41.7,0.1,2.1,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma factor [Myxococcus]
WP_011556117.1,-,0038400,88946,2.2e-11,42.1,0.3,5.3e-11,40.9,0.1,1.7,2,0,0,2,2,1,1,MULTISPECIES: sigma-70 family RNA polymerase sigma factor [Myxococcus]
